Date,DL_length,player_id,dt_date
20060827,60,woodk002,2006-08-27
20060827,15,parkc002,2006-08-27
20060828,15,gomej001,2006-08-28
20060828,60,,2006-08-28
20060828,15,,2006-08-28
20060828,15,gorzt001,2006-08-28
20060828,60,stera001,2006-08-28
20060828,15,lestj001,2006-08-28
20060829,60,pauld001,2006-08-29
20060829,15,giart001,2006-08-29
20060831,60,stocp001,2006-08-31
20060831,15,muldm001,2006-08-31
20060831,60,stews002,2006-08-31
20060901,60,,2006-09-01
20060901,60,sandr002,2006-09-01
20060902,60,lestj001,2006-09-02
20060903,15,barrm003,2006-09-03
20060903,15,maths001,2006-09-03
20060903,60,wilkb002,2006-09-03
20060904,60,schms001,2006-09-04
20060904,60,ramie002,2006-09-04
20060905,60,walkp001,2006-09-05
20060905,60,kensl001,2006-09-05
20060905,60,guilj001,2006-09-05
20060905,60,birkk001,2006-09-05
20060905,60,miend001,2006-09-05
20060905,60,pavac001,2006-09-05
20060906,60,guare001,2006-09-06
20060907,60,dejem001,2006-09-07
20060908,60,wisem001,2006-09-08
20060908,60,lowem002,2006-09-08
20060908,60,,2006-09-08
20060908,60,klesr001,2006-09-08
20060910,60,torry001,2006-09-10
20060911,60,koskc001,2006-09-11
20060914,15,jonec004,2006-09-14
20060914,60,benia001,2006-09-14
20060915,60,color001,2006-09-15
20060919,60,,2006-09-19
20060919,60,alvaa001,2006-09-19
20060920,60,brocd001,2006-09-20
20060920,60,duckb001,2006-09-20
20060925,60,baekc001,2006-09-25
20070323,15,switj001,2007-03-23
20070323,60,bensk001,2007-03-23
20070323,60,nelsj002,2007-03-23
20070324,15,macha002,2007-03-24
20070324,60,lirif001,2007-03-24
20070324,15,fordl001,2007-03-24
20070328,15,backb001,2007-03-28
20070328,15,gimeh001,2007-03-28
20070328,15,kotsm001,2007-03-28
20070328,15,kinnj001,2007-03-28
20070328,15,encaj001,2007-03-28
20070328,15,muldm001,2007-03-28
20070328,15,escoa002,2007-03-28
20070328,15,ayall001,2007-03-28
20070328,60,,2007-03-28
20070328,15,johnn001,2007-03-28
20070328,15,lestj001,2007-03-28
20070328,15,clemm001,2007-03-28
20070328,15,timlm001,2007-03-28
20070329,15,nix-l001,2007-03-29
20070329,15,matej002,2007-03-29
20070329,15,woodk002,2007-03-29
20070329,15,gagne001,2007-03-29
20070329,15,ariaj001,2007-03-29
20070329,15,rheij001,2007-03-29
20070329,15,martt003,2007-03-29
20070329,15,rogek001,2007-03-29
20070330,15,,2007-03-30
20070330,15,sturt001,2007-03-30
20070330,15,aybaw001,2007-03-30
20070330,15,kensl001,2007-03-30
20070330,15,casss001,2007-03-30
20070330,15,garcf002,2007-03-30
20070330,15,liebj001,2007-03-30
20070330,15,buddr001,2007-03-30
20070330,15,grabj002,2007-03-30
20070330,15,hoppn001,2007-03-30
20070330,15,wilsv001,2007-03-30
20070330,15,karsj001,2007-03-30
20070331,15,colob001,2007-03-31
20070331,60,mcphd001,2007-03-31
20070331,15,,2007-03-31
20070331,15,weavj003,2007-03-31
20070331,15,romed001,2007-03-31
20070331,15,thomj005,2007-03-31
20070331,15,nortg001,2007-03-31
20070331,15,quenc001,2007-03-31
20070331,15,kuo-h001,2007-03-31
20070331,15,repkj001,2007-03-31
20070331,15,furcr001,2007-03-31
20070331,15,brazy001,2007-03-31
20070331,15,sancd001,2007-03-31
20070331,15,padij001,2007-03-31
20070331,15,sancf001,2007-03-31
20070331,15,color001,2007-03-31
20070331,60,giart001,2007-03-31
20070331,15,wangc001,2007-03-31
20070331,15,sanch001,2007-03-31
20070331,15,veraj001,2007-03-31
20070401,15,,2007-04-01
20070401,15,loaie001,2007-04-01
20070401,15,koskc001,2007-04-01
20070401,60,switj001,2007-04-01
20070401,15,sweem001,2007-04-01
20070401,15,gutif001,2007-04-01
20070401,15,inglj001,2007-04-01
20070401,60,jimec002,2007-04-01
20070401,60,lowem002,2007-04-01
20070401,15,hermj001,2007-04-01
20070401,15,tankt001,2007-04-01
20070401,15,paytj001,2007-04-01
20070401,15,rleas001,2007-04-01
20070401,15,costc001,2007-04-01
20070401,15,maths001,2007-04-01
20070401,15,brayb001,2007-04-01
20070401,15,denoc001,2007-04-01
20070401,15,ramie002,2007-04-01
20070401,15,milte001,2007-04-01
20070401,15,keppj001,2007-04-01
20070401,15,gil-j001,2007-04-01
20070401,15,lawrb001,2007-04-01
20070401,15,balej001,2007-04-01
20070401,15,nunel001,2007-04-01
20070401,15,hudsl001,2007-04-01
20070401,15,elars001,2007-04-01
20070401,15,hallt001,2007-04-01
20070401,15,guare001,2007-04-01
20070402,60,guare001,2007-04-02
20070403,15,guzmc001,2007-04-03
20070403,15,logan001,2007-04-03
20070403,15,doteo001,2007-04-03
20070404,15,corml001,2007-04-04
20070404,60,nunel001,2007-04-04
20070408,15,,2007-04-08
20070408,15,matsh001,2007-04-08
20070409,15,,2007-04-09
20070409,15,nolar001,2007-04-09
20070409,15,cirij001,2007-04-09
20070409,15,whitr001,2007-04-09
20070410,15,kempm001,2007-04-10
20070410,15,rhoda001,2007-04-10
20070412,15,kingr001,2007-04-12
20070412,15,wrigj002,2007-04-12
20070412,15,bardj001,2007-04-12
20070412,15,wrigj001,2007-04-12
20070412,60,denoc001,2007-04-12
20070413,15,escok001,2007-04-13
20070413,15,leagb001,2007-04-13
20070413,15,johnr008,2007-04-13
20070414,15,paroc001,2007-04-14
20070415,15,ryanb001,2007-04-15
20070415,60,romed001,2007-04-15
20070415,60,,2007-04-15
20070415,15,matsk001,2007-04-15
20070415,15,pavac001,2007-04-15
20070415,15,mussm001,2007-04-15
20070416,15,glaut001,2007-04-16
20070416,15,kim-b001,2007-04-16
20070417,15,jennj001,2007-04-17
20070417,15,schmj001,2007-04-17
20070417,15,podss001,2007-04-17
20070418,15,kendh001,2007-04-18
20070418,15,,2007-04-18
20070418,15,julij001,2007-04-18
20070418,60,,2007-04-18
20070419,15,loper001,2007-04-19
20070420,15,owinm001,2007-04-20
20070420,15,mitrs001,2007-04-20
20070420,60,,2007-04-20
20070420,15,,2007-04-20
20070421,15,cruzj005,2007-04-21
20070421,15,,2007-04-21
20070423,60,kotsm001,2007-04-23
20070423,15,bradm001,2007-04-23
20070423,15,hardr001,2007-04-23
20070423,60,ryanb001,2007-04-23
20070423,15,millw001,2007-04-23
20070423,15,marta004,2007-04-23
20070423,15,hernf002,2007-04-23
20070423,15,gagne001,2007-04-23
20070424,15,iwama001,2007-04-24
20070424,15,wills002,2007-04-24
20070424,15,hawkl001,2007-04-24
20070425,15,whitr002,2007-04-25
20070425,15,zaung001,2007-04-25
20070425,60,kensl001,2007-04-25
20070425,15,aquig001,2007-04-25
20070426,60,,2007-04-26
20070426,15,cotah001,2007-04-26
20070429,15,willj003,2007-04-29
20070429,15,thomj002,2007-04-29
20070429,15,karsj001,2007-04-29
20070430,15,chacg001,2007-04-30
20070430,15,wickb001,2007-04-30
20070430,15,,2007-04-30
20070430,15,herno001,2007-04-30
20070430,15,wrigj002,2007-04-30
20070501,15,kielb001,2007-05-01
20070501,15,cataf001,2007-05-01
20070501,15,shear001,2007-05-01
20070502,15,iztum001,2007-05-02
20070502,15,penab002,2007-05-02
20070502,15,redmm002,2007-05-02
20070502,60,sturt001,2007-05-02
20070503,15,ortir001,2007-05-03
20070503,15,wasdj001,2007-05-03
20070503,15,timlm001,2007-05-03
20070503,15,sandr002,2007-05-03
20070503,15,hughp001,2007-05-03
20070504,15,andeg001,2007-05-04
20070504,60,loaie001,2007-05-04
20070504,15,,2007-05-04
20070504,15,loewa001,2007-05-04
20070504,15,hensc002,2007-05-04
20070504,15,gordt001,2007-05-04
20070505,15,madsr001,2007-05-05
20070505,15,millk004,2007-05-05
20070505,15,zumaj001,2007-05-05
20070506,15,wilsp002,2007-05-06
20070506,15,andem003,2007-05-06
20070506,15,rossc001,2007-05-06
20070506,15,,2007-05-06
20070506,15,mauej001,2007-05-06
20070507,15,westj001,2007-05-07
20070507,60,loewa001,2007-05-07
20070507,60,sanch001,2007-05-07
20070508,15,speij001,2007-05-08
20070508,15,wagnr001,2007-05-08
20070509,15,milte001,2007-05-09
20070510,15,zambv001,2007-05-10
20070510,15,,2007-05-10
20070511,15,hallr001,2007-05-11
20070511,15,calla001,2007-05-11
20070511,15,weavj002,2007-05-11
20070511,15,,2007-05-11
20070511,15,laruj001,2007-05-11
20070511,60,balej001,2007-05-11
20070511,15,rabej001,2007-05-11
20070512,15,,2007-05-12
20070513,15,leicj001,2007-05-13
20070513,15,hudsl001,2007-05-13
20070513,15,gloar001,2007-05-13
20070513,60,rogek001,2007-05-13
20070514,15,,2007-05-14
20070515,15,streh001,2007-05-15
20070515,60,woodk002,2007-05-15
20070515,60,rhoda001,2007-05-15
20070515,15,jacom001,2007-05-15
20070515,15,millk004,2007-05-15
20070515,15,mahar001,2007-05-15
20070515,60,veraj001,2007-05-15
20070516,60,kielb001,2007-05-16
20070516,15,snelc001,2007-05-16
20070516,15,,2007-05-16
20070516,60,davaj001,2007-05-16
20070516,15,aloum001,2007-05-16
20070516,15,willj003,2007-05-16
20070516,60,johnn001,2007-05-16
20070516,15,wilkb002,2007-05-16
20070516,60,rheij001,2007-05-16
20070516,15,bondj001,2007-05-16
20070516,15,craij001,2007-05-16
20070517,15,baldr001,2007-05-17
20070517,15,jacom001,2007-05-17
20070517,60,ariaj001,2007-05-17
20070517,15,beckj002,2007-05-17
20070518,15,bergj001,2007-05-18
20070518,60,ayall001,2007-05-18
20070518,60,blalh001,2007-05-18
20070518,15,mcclz001,2007-05-18
20070519,15,calla001,2007-05-19
20070519,60,,2007-05-19
20070519,15,nolar001,2007-05-19
20070519,15,,2007-05-19
20070520,15,lerea001,2007-05-20
20070520,60,rasnd001,2007-05-20
20070521,60,gil-j001,2007-05-21
20070522,15,iztum001,2007-05-22
20070522,15,duchj001,2007-05-22
20070522,15,hamij003,2007-05-22
20070522,15,perkg001,2007-05-22
20070523,15,bradm001,2007-05-23
20070523,15,,2007-05-23
20070523,15,reitc001,2007-05-23
20070524,15,desse001,2007-05-24
20070524,15,paulj001,2007-05-24
20070524,60,macha002,2007-05-24
20070524,15,reyed001,2007-05-24
20070525,15,robec002,2007-05-25
20070525,15,ramih002,2007-05-25
20070525,15,myerb001,2007-05-25
20070526,15,chave001,2007-05-26
20070526,15,,2007-05-26
20070526,15,sorij001,2007-05-26
20070526,15,rodnf001,2007-05-26
20070527,15,ozunp001,2007-05-27
20070528,15,foggj001,2007-05-28
20070529,60,leagb001,2007-05-29
20070529,15,grees001,2007-05-29
20070529,15,freer001,2007-05-29
20070530,15,moliy001,2007-05-30
20070530,60,craij001,2007-05-30
20070531,15,,2007-05-31
20070531,15,blanh001,2007-05-31
20070601,60,gimeh001,2007-06-01
20070601,15,whitr002,2007-06-01
20070601,15,jonec004,2007-06-01
20070601,15,brazy001,2007-06-01
20070601,15,erstd001,2007-06-01
20070601,15,giamj001,2007-06-01
20070602,60,paulj001,2007-06-02
20070602,15,whits002,2007-06-02
20070603,15,overl001,2007-06-03
20070603,15,wardd002,2007-06-03
20070603,15,miend001,2007-06-03
20070604,15,riggs001,2007-06-04
20070604,60,ozunp001,2007-06-04
20070605,60,thomj005,2007-06-05
20070605,60,kinnj001,2007-06-05
20070605,60,pavac001,2007-06-05
20070606,15,guzma001,2007-06-06
20070606,60,novor002,2007-06-06
20070606,15,roben001,2007-06-06
20070606,15,credj001,2007-06-06
20070607,15,ortir001,2007-06-07
20070607,15,chave002,2007-06-07
20070607,15,minez001,2007-06-07
20070608,15,bradm001,2007-06-08
20070608,15,,2007-06-08
20070609,15,corml001,2007-06-09
20070609,15,alfoe002,2007-06-09
20070609,15,,2007-06-09
20070609,15,hubej002,2007-06-09
20070609,15,garcf002,2007-06-09
20070609,15,torrs001,2007-06-09
20070609,60,wrigj001,2007-06-09
20070609,15,teixm001,2007-06-09
20070609,60,hughp001,2007-06-09
20070611,15,ramia001,2007-06-11
20070611,15,reitc001,2007-06-11
20070612,15,,2007-06-12
20070612,15,burga001,2007-06-12
20070613,15,,2007-06-13
20070614,15,evera001,2007-06-14
20070614,15,capuc001,2007-06-14
20070614,15,mccab001,2007-06-14
20070614,15,duckb001,2007-06-14
20070614,15,grudm001,2007-06-14
20070615,15,,2007-06-15
20070616,15,andeg001,2007-06-16
20070616,15,ecksd001,2007-06-16
20070616,60,,2007-06-16
20070616,15,baezd001,2007-06-16
20070616,60,rupej001,2007-06-16
20070616,15,,2007-06-16
20070617,15,,2007-06-17
20070617,15,donnb001,2007-06-17
20070618,15,loopb001,2007-06-18
20070618,15,edmoj001,2007-06-18
20070618,15,schmj001,2007-06-18
20070618,60,alfoe002,2007-06-18
20070618,15,aurir001,2007-06-18
20070618,60,wagnr001,2007-06-18
20070619,15,lidgb001,2007-06-19
20070619,15,burna001,2007-06-19
20070619,60,escoa002,2007-06-19
20070619,60,wrigj002,2007-06-19
20070619,60,leicj001,2007-06-19
20070619,15,sweem002,2007-06-19
20070620,15,delld001,2007-06-20
20070621,15,elars001,2007-06-21
20070622,15,,2007-06-22
20070622,15,dukee001,2007-06-22
20070622,60,baldr001,2007-06-22
20070622,15,baekc001,2007-06-22
20070622,15,tejam001,2007-06-22
20070622,15,brocd001,2007-06-22
20070622,15,schic002,2007-06-22
20070623,15,liebj001,2007-06-23
20070623,15,erstd001,2007-06-23
20070624,15,guzmc001,2007-06-24
20070624,15,coloj001,2007-06-24
20070625,15,calek001,2007-06-25
20070625,15,padiv001,2007-06-25
20070626,60,wilsp002,2007-06-26
20070626,15,dempr002,2007-06-26
20070626,60,millw001,2007-06-26
20070626,15,boona001,2007-06-26
20070626,15,rodnf001,2007-06-26
20070627,15,fulta001,2007-06-27
20070627,60,rossc001,2007-06-27
20070628,15,wertj001,2007-06-28
20070628,60,maths001,2007-06-28
20070629,60,snelc001,2007-06-29
20070629,15,buckt001,2007-06-29
20070629,15,byrdt001,2007-06-29
20070630,15,tracs001,2007-06-30
20070630,60,gordt001,2007-06-30
20070630,15,duffc001,2007-06-30
20070630,15,pinej001,2007-06-30
20070630,15,shear001,2007-06-30
20070701,15,burna001,2007-07-01
20070701,15,cherr001,2007-07-01
20070701,15,sosaj002,2007-07-01
20070701,15,bradm001,2007-07-01
20070701,15,dukez001,2007-07-01
20070701,60,karsj001,2007-07-01
20070702,15,aybae001,2007-07-02
20070702,15,napom001,2007-07-02
20070702,60,nolar001,2007-07-02
20070702,15,pereo002,2007-07-02
20070702,15,bowim001,2007-07-02
20070702,15,kinsi001,2007-07-02
20070703,60,,2007-07-03
20070703,15,,2007-07-03
20070703,15,hirsj001,2007-07-03
20070703,15,podss001,2007-07-03
20070704,15,,2007-07-04
20070704,15,wolfr001,2007-07-04
20070704,15,sancj002,2007-07-04
20070704,15,wills002,2007-07-04
20070704,15,kuo-h001,2007-07-04
20070705,15,,2007-07-05
20070706,15,smolj001,2007-07-06
20070706,15,hallb001,2007-07-06
20070706,60,clemm001,2007-07-06
20070706,60,wilsv001,2007-07-06
20070706,15,macdm001,2007-07-06
20070707,15,bynuf001,2007-07-07
20070707,15,,2007-07-07
20070707,15,castj004,2007-07-07
20070712,15,,2007-07-12
20070712,60,duchj001,2007-07-12
20070712,15,hardr001,2007-07-12
20070712,15,wellt002,2007-07-12
20070712,15,hamij003,2007-07-12
20070713,15,resoc001,2007-07-13
20070713,15,,2007-07-13
20070713,60,priom001,2007-07-13
20070713,60,delld001,2007-07-13
20070713,15,fuenb001,2007-07-13
20070713,60,sandr002,2007-07-13
20070714,15,kendh001,2007-07-14
20070714,15,moram002,2007-07-14
20070714,60,liebj001,2007-07-14
20070714,60,color001,2007-07-14
20070715,15,spies001,2007-07-15
20070715,15,,2007-07-15
20070715,60,garcf002,2007-07-15
20070716,15,sheeb001,2007-07-16
20070716,15,thomj005,2007-07-16
20070717,60,credj001,2007-07-17
20070719,15,otsua001,2007-07-19
20070719,60,milte001,2007-07-19
20070719,15,thamm001,2007-07-19
20070720,15,wardd002,2007-07-20
20070720,15,simoj001,2007-07-20
20070720,15,cuddm001,2007-07-20
20070720,60,miend001,2007-07-20
20070721,15,,2007-07-21
20070721,60,mcclz001,2007-07-21
20070723,15,pench001,2007-07-23
20070723,15,witaj001,2007-07-23
20070724,15,colob001,2007-07-24
20070724,60,whits002,2007-07-24
20070724,15,terrl001,2007-07-24
20070725,15,crosb002,2007-07-25
20070725,15,,2007-07-25
20070726,15,utlec001,2007-07-26
20070726,15,,2007-07-26
20070726,60,rabej001,2007-07-26
20070727,15,bergj001,2007-07-27
20070728,15,napom001,2007-07-28
20070728,15,,2007-07-28
20070729,15,madsr001,2007-07-29
20070729,15,rogek001,2007-07-29
20070730,15,chacg001,2007-07-30
20070730,15,reitc001,2007-07-30
20070731,15,beltc001,2007-07-31
20070731,15,bourm001,2007-07-31
20070731,15,victs001,2007-07-31
20070731,15,castj004,2007-07-31
20070801,15,loper001,2007-08-01
20070801,15,,2007-08-01
20070801,15,sandr002,2007-08-01
20070802,15,quenc001,2007-08-02
20070803,15,sampc001,2007-08-03
20070803,15,chave001,2007-08-03
20070803,15,rente001,2007-08-03
20070803,60,guzma001,2007-08-03
20070803,60,,2007-08-03
20070803,15,pintr001,2007-08-03
